Count: 1448 | File: h2182.tex: | Command \item invalid in math mode.
Count: 2 | File: ICPAQGP2010_oeschler.tex: | "subbibitems" env expecting \end{subbibitems}. Instead got \end{frontmatter}
Count: 1 | File: af.tex: | "document" env expecting \end{document}. Instead got \end{defi}
Count: 1 | File: nDformation_v6.tex: | "align*" env expecting \end{align*}. Instead got \end{proof-theorem}
Count: 3 | File: hexatic.tex: | "equation" env expecting \end{equation}. Instead got \end{multicols}
Count: 1 | File: IEEEdraft.tex: | "document" env expecting \end{document}. Instead got \end{minipage}}
Count: 1 | File: mn_GES.tex: | "keywords" env expecting \end{keywords}. Instead got \end{document}
Count: 1 | File: dsasgStromv6.tex: | "comment" env expecting \end{comment}. Instead got \end{document}
Count: 1 | File: Class_B_EM_6.tex: | "array" env expecting \end{array}. Instead got \end{eqnarray*}
Count: 1 | File: _thesis.tex: | "sidewaysfigure" env expecting \end{sidewaysfigure}. Reached end of file.
Count: 1 | File: article_V0_4_HAL.tex: | "Def" env expecting \end{Def}. Instead got \end{document}
Count: 1 | File: WLRA.tex: | "document" env expecting \end{document}. Instead got \end{quote}
Count: 2 | File: HusainCDPHY.tex: | "table*" env expecting \end{table*}. Instead got \end{tabular}
Count: 1 | File: g-graphs.tex: | "pro" env expecting \end{pro}. Reached end of file.
Count: 1 | File: nim_tec.tex: | "frontmatter" env expecting \end{frontmatter}. Instead got \end{abstract}
Count: 1 | File: submatrix.tex: | "align" env expecting \end{align}. Instead got \end{pmatrix},
Count: 1 | File: Malinowska_SidiAmmi_Torres.tex: | "corollary" env expecting \end{corollary}. Instead got \end{document}
Count: 1 | File: VOLUME.tex: | "document" env expecting \end{document}. Instead got \end{Def}
Count: 1 | File: ddps.tex: | "sidewaystable" env expecting \end{sidewaystable}. Instead got \end{tabular}
Count: 1 | File: 0146451.tex: | "minipage" env expecting \end{minipage}. Reached end of file.
Count: 1 | File: 0145936.tex: | "center" env expecting \end{center}. Instead got \end{tabular}\
Count: 1 | File: JUL9.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{matrix}
Count: 1 | File: JSTAT_Mantegna_final.tex: | "small" env expecting \end{small}. Instead got \end{scriptsize}
Count: 1 | File: 6_Bege+Fogarasi.tex: | "center" env expecting \end{center}. Instead got \end{table}
Count: 1 | File: rie-met2-ext.tex: | "equation*" env expecting \end{equation*}. Instead got \end{lem*}
Count: 2 | File: ms_emapj.tex: | "document" env expecting \end{document}. Instead got \end{deluxetable}
Count: 1 | File: zdecay5.tex: | "document" env expecting \end{document}. Instead got \end{minipage}
Count: 1 | File: Nordon_astroph_v3.tex: | "indented" env expecting \end{indented}. Instead got \end{center}
Count: 1 | File: modul.tex: | "minipage" env expecting \end{minipage}. Instead got \end{multicols}
Count: 1 | File: plasma18.tex: | "tabular" env expecting \end{tabular}. Instead got \end{tabular  }
Count: 1 | File: PowerCS_0221.tex: | "figure" env expecting \end{figure}. Instead got \end{psfrags}
Count: 1 | File: A383draft_v4emulate2columnREV2_All.tex: | "footnotesize" env expecting \end{footnotesize}. Instead got \end{table}
Count: 1 | File: wireless_adv_full.tex: | "split" env expecting \end{split}. Instead got \end{eqnarray*}
Count: 1 | File: turbo10.tex: | "document" env expecting \end{document}. Instead got \end{acknowledgement}
Count: 1 | File: mcintosh.tex: | "article" env expecting \end{article}. Instead got \end{thebibliography}
Count: 1 | File: witten_index.tex: | "multline" env expecting \end{multline}. Instead got \end{align}
Count: 2 | File: n-3arXiv.tex: | "picture" env expecting \end{picture}. Instead got \end{document}
Count: 1 | File: nagoya99.tex: | "equation*" env expecting \end{equation*}. Instead got \end{smallmatrix}\
Count: 1 | File: ipp_text.tex: | "center" env expecting \end{center}. Instead got \end{ruledtabular}
Count: 1 | File: Ben10v1.tex: | "align" env expecting \end{align}. Instead got \end{eqnarray}
Count: 1 | File: ahp.tex: | "align*" env expecting \end{align*}. Instead got \end{smallmatrix}\
Count: 1 | File: paperjcap.tex: | "equation" env expecting \end{equation}. Instead got \end{enumerate}
Count: 1 | File: HQL2010-Perret_arXiv.tex: | "pas" env expecting \end{pas}. Reached end of file.
Count: 1 | File: simfactory.tex: | "Verbatim" env expecting \end{Verbatim}. Instead got \end{figure}
Count: 1 | File: PJH-01-els.tex: | "align" env expecting \end{align}. Instead got \end{appendix}
Count: 1 | File: paper237_epj001002.tex: | "eqnarray*" env expecting \end{eqnarray*}. Instead got \end{shortabs}
Count: 2 | File: pcrete.tex: | "document" env expecting \end{document}. Instead got \end{opening}
Count: 1 | File: pb8.tex: | "center" env expecting \end{center}. Instead got \end{figure*}Start of comment end
Count: 1 | File: syz.tex: | "lemma" env expecting \end{lemma}. Reached end of file.
Count: 1 | File: BalChenCharp2Long.tex: | "proof" env expecting \end{proof}. Instead got \end{array}
Count: 1 | File: undressing.tex: | "mathletters" env expecting \end{mathletters}. Instead got \end{document}
Count: 1 | File: Sing.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{multicols}
Count: 1 | File: OpenVsClosed_Andrews.tex: | "align" env expecting \end{align}. Instead got \end{theorem}
Count: 1 | File: fcnc165v4-hep.tex: | "center" env expecting \end{center}. Instead got \end{Large}
Count: 1 | File: OzgurAkarsu.tex: | "table*" env expecting \end{table*}. Instead got \end{tabular} command.
Count: 1 | File: AW-Extension-4.tex: | "aligned" env expecting \end{aligned}. Instead got \end{document}
Count: 1 | File: recarx.tex: | maximum recursion depth exceeded in comparison
Count: 1 | File: etact.tex: | "split" env expecting \end{split}. Instead got \end{align}
Count: 1 | File: 3ptILM.tex: | "document" env expecting \end{document}. Instead got \end{turnpage}
Count: 1 | File: separ-proc.tex: | "document" env expecting \end{document}. Instead got \end
Count: 1 | File: Bogv.tex: | "multline" env expecting \end{multline}. Reached end of file.
Count: 1 | File: sigma11-005.tex: | "gather*" env expecting \end{gather*}. Instead got \end{array}
Count: 1 | File: MesonsInFlight.tex: | "tabular" env expecting \end{tabular}. Instead got \end{smallmatrix}\
Count: 1 | File: transdist-arxiv.tex: | "newicktree" env expecting \end{newicktree}. Instead got \end{center}
Count: 1 | File: afogados_paper.tex: | "document" env expecting \end{document}. Instead got \end{Acknowledgements}
Count: 1 | File: mantis.tex: | "oldthebibliography" env expecting \end{oldthebibliography}. Reached end of file.
Count: 1 | File: bilayer2.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{appendix}
Count: 1 | File: Roper3.tex: | "itemize" env expecting \end{itemize}. Instead got \end{references}
Count: 1 | File: SiRoPa_revised.tex: | "case" env expecting \end{case}. Instead got \end{array}\
Count: 1 | File: BrunettiG1.tex: | "document" env expecting \end{document}. Instead got \end{references}"
Count: 1 | File: su2vtv3.tex: | "equation" env expecting \end{equation}. Instead got \end{array}}
Count: 1 | File: ashg-comsoc2010-arxiv.tex: | "definition" env expecting \end{definition}. Instead got \end{document}
Count: 1 | File: iskakov_mazurenko.tex: | "figure" env expecting \end{figure}. Instead got \end{smallmatrix}\
Count: 1 | File: MNS_Heron10.tex: | "eqnarray*" env expecting \end{eqnarray*}. Instead got \end{array}
Count: 1 | File: comp_model_weak_charge_28_10_08.tex: | "equation" env expecting \end{equation}. Instead got \end{tabular}\
Count: 2 | File: FinalVersion.tex: | "align*" env expecting \end{align*}. Instead got \end{proof}
Count: 1 | File: soda2011.tex: | "theorem" env expecting \end{theorem}. Instead got \end{enumerate}
Count: 1 | File: Mrk704_final.tex: | "figure*" env expecting \end{figure*}. Instead got \end{figure}
Count: 1 | File: alex_paper1.tex: | "picture" env expecting \end{picture}. Instead got \end{figure}}
Count: 1 | File: SmarandacheCurvesAccordingtoBishopframeinEuclidean3-Space.tex: | "array" env expecting \end{array}. Instead got \end{equation*}
Count: 1 | File: energy_ISIT.tex: | "document" env expecting \end{document}. Instead got \end{keywords}
Count: 1 | File: ms_revised_arxiv.tex: | "multicols" env expecting \end{multicols}. Instead got \end{widetext}
Count: 1 | File: nmprivacy.tex: | "assumption" env expecting \end{assumption}. Reached end of file.
Count: 2 | File: chcyg.tex: | "center" env expecting \end{center}. Instead got \end{tabular} command.
Count: 1 | File: YCDF.tex: | "eqnarray*" env expecting \end{eqnarray*}. Instead got \end{array}.
Count: 1 | File: Wave_impedance_cylindrically_anisotropic.tex: | "subequations" env expecting \end{subequations}. Instead got \end{align}
Count: 1 | File: localiza.tex: | "aligned" env expecting \end{aligned}. Instead got \end{eqnarray}
Count: 2 | File: 2573proof-II.tex: | "equation" env expecting \end{equation}. Instead got \end{align}
Count: 1 | File: arteng.tex: | "multicol" env expecting \end{multicol}. Instead got \end{twocolumn}
Count: 1 | File: ed_santoro.tex: | "table" env expecting \end{table}. Instead got \end{sidewaystable}
Count: 1 | File: resubm3Tkde11.tex: | "multicols" env expecting \end{multicols}. Instead got \end{example}
Count: 1 | File: DynamicsofentanglementinthetransverseIsingmodel.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{array}Start of comment end
Count: 1 | File: arxiv-cascading-july2010.tex: | "itemize" env expecting \end{itemize}. Instead got \end{document}
Count: 1 | File: rick_journal.tex: | "IEEEproof" env expecting \end{IEEEproof}. Instead got \end{matrix}\
Count: 1 | File: new-physics-arxiv.tex: | "eqnarray*" env expecting \end{eqnarray*}. Instead got \end{CJK}
Count: 1 | File: slacpub8734.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{document}                              MANDATORY
Count: 1 | File: topResonances.tex: | "titlepage" env expecting \end{titlepage}. Instead got \end{center}
Count: 1 | File: JOR3.tex: | "nnconjecture" env expecting \end{nnconjecture}. Instead got \end{conjSrBC}
Count: 2 | File: NTrapping.tex: | "figure" env expecting \end{figure}. Instead got \end{minipage}\
Count: 1 | File: manu.tex: | "equation" env expecting \end{equation}. Instead got \end{appendix}
Count: 1 | File: regular.20_rev5_arxiv.tex: | "document" env expecting \end{document}. Instead got \end{acknowledgments}
Count: 1 | File: RP_AK_DL-manuscript.tex: | "tabular" env expecting \end{tabular}. Instead got \end{tabular*}
Count: 1 | File: tc2.tex: | "equation" env expecting \end{equation}. Instead got \end{pmatrix} =
Count: 1 | File: ss7.tex: | "pmatrix" env expecting \end{pmatrix}. Instead got \end{document}
Count: 1 | File: hybrid_paper.tex: | "widetext" env expecting \end{widetext}. Instead got \end{acknowledgments}
Count: 1 | File: webgraph.tex: | "tabbing" env expecting \end{tabbing}. Reached end of file.
Count: 1 | File: sched.tex: | "minipage" env expecting \end{minipage}. Instead got \end{tabular}
Count: 1 | File: stmeas.tex: | "equation*" env expecting \end{equation*}. Instead got \end{matrix}\
Count: 1 | File: IIcompactnessconstruct.tex: | "aligned" env expecting \end{aligned}. Instead got \end{equation}
Count: 1 | File: particle_trajectories_mod_arxiv.tex: | "document" env expecting \end{document}. Instead got \end{equation} In the constant vorticity case, the
Count: 1 | File: Selberg.tex: | 'TexDisplayMathEnv' object has no attribute 'find_all'
Count: 1 | File: bazin7.tex: | "proof" env expecting \end{proof}. Instead got \end{split}
Count: 1 | File: NonL_Langevin_1215-2.tex: | "subeqnarray" env expecting \end{subeqnarray}. Reached end of file.
Count: 1 | File: Borrello-Allee-last-revision.tex: | "document" env expecting \end{document}. Instead got \end{remark}
Count: 1 | File: GS-AHMv4.tex: | "document" env expecting \end{document}. Instead got \end{references}
Count: 1 | File: elh16_arxiv_v2.tex: | "document" env expecting \end{document}. Instead got \end{CJK*}
Count: 1 | File: radiation.tex: | "flushright" env expecting \end{flushright}. Instead got \end{tabular}
Count: 1 | File: nktt-rev1.tex: | "align*" env expecting \end{align*}. Instead got \end{pmatrix}.
Count: 1 | File: dengsub.tex: | "sl" env expecting \end{sl}. Instead got \end{document}
Count: 1 | File: SU3paper.tex: | "figure*" env expecting \end{figure*}. Instead got \end{small}
Count: 1 | File: dvr3.tex: | "spacing" env expecting \end{spacing}. Instead got \end{document}
Count: 1 | File: 2010PuDu.tex: | "vmatrix" env expecting \end{vmatrix}. Reached end of file.
Count: 1 | File: trieste07REVf.tex: | "equation" env expecting \end{equation}. Instead got \end
Count: 1 | File: fresh.tex: | "@protheo" env expecting \end{@protheo}. Instead got \end{comment}[
Count: 1 | File: top_state.tex: | "Exa" env expecting \end{Exa}. Instead got \end{smallmatrix}\
Count: 1 | File: LLanesDubrovnik.tex: | "thelist" env expecting \end{thelist}. Instead got \end{document}
Count: 1 | File: IRO21.tex: | "claim" env expecting \end{claim}. Instead got \end{document}
Count: 1 | File: CQGv3fin.tex: | "document" env expecting \end{document}. Instead got \end{matrix}
Count: 1 | File: dpbpII3.tex: | "prob" env expecting \end{prob}. Instead got \end{ques}
Count: 1 | File: BMAP.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{bmatrix},
Count: 1 | File: paperII_v19.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{CJK*}
Count: 1 | File: BS2.tex: | "tikzpicture" env expecting \end{tikzpicture}. Reached end of file.
Count: 1 | File: F-signature-pairs.tex: | "enumerate" env expecting \end{enumerate}. Instead got \end{definition}
Count: 2 | File: degseq10.tex: | "document" env expecting \end{document}. Instead got \end{figure}
Count: 1 | File: Finkelman2010.tex: | "tabular" env expecting \end{tabular}. Instead got \end{enumerate}
Count: 1 | File: fdbe_theory_arxiv_final.tex: | "split" env expecting \end{split}. Reached end of file.
Count: 1 | File: kas10v7.tex: | "thebibliography" env expecting \end{thebibliography}. Instead got \end{article}
Count: 1 | File: Squeezing0115_ArXiv.tex: | "thebibliography" env expecting \end{thebibliography}. Instead got \end{references} Start of comment end
Count: 2 | File: a3.tex: | "quote" env expecting \end{quote}. Reached end of file.
Count: 1 | File: review_rev.tex: | "thebibliography" env expecting \end{thebibliography}. Instead got \end{deluxetable}
Count: 1 | File: topograph_final.tex: | "proof" env expecting \end{proof}. Instead got \end{smallmatrix}\
Count: 1 | File: ZP_ACC11___first_submission.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{proof}
Count: 1 | File: 14911.tex: | "supertabular" env expecting \end{supertabular}. Instead got \end{table}
Count: 1 | File: chemohydro.tex: | "equation" env expecting \end{equation}. Instead got \end{definition}
Count: 1 | File: holmivanov-05mar2010.tex: | "figure" env expecting \end{figure}. Instead got \end{multicols}
Count: 1 | File: hofeas2010_peierls.tex: | "acknowledgments" env expecting \end{acknowledgments}. Instead got \end{document}
Count: 1 | File: aoas293.tex: | "eqnarray" env expecting \end{eqnarray}. Instead got \end{pmatrix} U=
Count: 1 | File: SO_2n__17_06_FinalVersion.tex: | "eqnarray*" env expecting \end{eqnarray*}. Instead got \end{proof}
Count: 1 | File: IJ_degenerate_10.tex: | "aligned" env expecting \end{aligned}. Instead got \end{matrix}\
Count: 1 | File: ggchcp0.tex: | "document" env expecting \end{document}. Instead got \end{large}
Count: 1 | File: ms_astro.tex: | "sidewaystable" env expecting \end{sidewaystable}. Instead got \end{table}
Count: 1 | File: hoard_ms.tex: | "deluxetable*" env expecting \end{deluxetable*}. Instead got \end{deluxetable}   preprint
Count: 1 | File: talk2.tex: | "small" env expecting \end{small}. Instead got \end{normalsize}
